id,year,assets,debt,earnings,cashflow,sales,mv,ad,rd,fv,mkt,sector
2520,2004,443.871,0,43.72,33.8,315.168,684.68872,.1,47.997002,.94717997,52.850998,1
2520,2005,489.242,0,54.667,47.272,379.923,775.98083,.31900001,55.761002,.96800524,59.07,1
2520,2006,575.013,0,67.31100000000001,50.755,416.469,852.06598,.163,60.473,.83581936,68.778999,1
2520,2007,573.171,0,23.028,8.185,360.662,582.62488,.133,67.922997,.41875619,66.856003,1
2520,2008,634.861,0,28.987,-10.882,429.546,137.11014,.109,83.139,-.044481959,66.699997,1
2522,1996,28.686,0,-3.984,-4.169,43.949,12.983127,5.8699999,5.7360001,.06759835,20.718,1
2522,1997,30.531,0,3.26,2.855,43.625,19.72575,4.6690001,5.3000002,.24456291,17.181999,1
2522,1998,61.318,9.834,5.891,.124,62.475,23.193001,5.8119998,7.4549999,.48388728,24.379,1
2522,1999,43.12,8.505000000000001,-4.487,-3.906,46.98,28.49375,4.0770001,6.3449998,.98269367,22.489,1
2522,2000,33.843,8.337999999999999,3.108,-1.019,36.792,7.7695198,2.756,3.2809999,.62061638,12.98,1
2522,2001,24.262,7.416,2.086,1.922,30.455,2.7816801,1.46,3.069,.71954829,10.07,1
2523,1990,1.21,.351,-.027,-.163,1.011,1.3770719,.0060000001,.015,1.399233,.92799997,5
2523,1991,.924,0,-.251,-.053,.696,1.2110119,.0049999999,.022,1.9707921,.79100001,5
2524,1990,26.125,2.934,3.333,-.057,24.501,15.351875,.199,.41800001,.55325836,5.48,1
2524,1991,32.851,3.089,2.937,-.656,28.404,31.379749,.30000001,.55800003,.86617607,5.882,1
2524,1992,33.158,4.098,-.447,-.082,31.048,25.98225,.111,1.4809999,.80433834,6.2919998,1
2524,1993,43.054,3.798,2.659,-1.606,33.007,55.03125,.18799999,.31099999,1.1552759,8.0500002,1
2524,1994,47.304,3.976,4.291,1.491,31.102,22.25625,.164,.92000002,.37902185,7.8049998,1
2524,1995,50.675,2.854,4.966,3.877,25.084,22.004499,.078000002,.79299998,.36577207,7.2579999,1
2524,1996,60.324,3.376,7.4,-.307,28.065,32.940872,.183,.71799999,.40399963,7.9460001,1
2526,1990,83.58799999999999,4.754,16.599,14.838,141.161,200.47498,4.7350001,14.653,2.0786352,98.472,4
2526,1991,120.92,4.438,11.906,24.373,145.186,149.01347,4.4580002,16.851,.93623447,102.839,4
2526,1992,114.258,4.014,1.662,3.28,147.668,112.44623,6.5700002,19.742001,.72451144,109.623,4
2526,1993,126.103,3.8,12.199,16.487,150.109,174.28496,8.349,18.976,1.1123602,101.91,4
2527,1995,15.877,.22,2.686,-3.667,22.746,54.647999,1.436,2.497,2.908736,15.573,5
2527,1997,11.811,.1,.008,-2.351,17.84,15.105997,.30199999,2.596,.98823112,9.3850002,5
2529,1993,24.594,0,2.075,5.107,31.081,48.060234,.433,2.5899999,1.6688719,12.002,1
2529,1995,81.551,0,7.224,2.953,62.582,267.87625,1.4069999,6.1090002,2.6632199,18.895,1
2529,1996,92.239,4.8,8.512,-7.016,79.63200000000001,144.82726,1.955,7.665,1.0826576,22.792999,1
2529,1997,91.34,4.705,1.155,-4.979,90.25700000000001,70.68647,1.4069999,10.991,.40597183,24.146999,1
2529,1998,95.10299999999999,4.605,8.013,7.563,98.117,85.417503,2.2609999,9.4250002,.54379463,28.187,1
2529,1999,90.658,4.495,1.48,1.589,96.949,97.180496,3,8.9309998,.77716804,32.257,1
2529,2000,109.897,4.375,18.126,5.126,109.675,147.90076,1.7,7.8140001,.98025197,31.01,1
2529,2001,166.005,25.64,6.141,6.649,121.224,187.131,2.0999999,10.71,1.1767175,41.660999,1
2529,2002,132.233,14.09,-8.266,1.314,115.961,99.254997,2.3,15.366,.92225844,46.030998,1
2529,2003,131.465,36.629,-5.258,1.182,110.015,130.90456,1.6,9.0310001,1.2513943,46.195999,1
2529,2004,131.496,26.449,16.026,2.928,125.379,287.90216,1.212,10.474,2.2965274,34.699001,1
2529,2005,150.942,26.149,16.828,-5.808,139.67,275.22,1.352,12.176,1.8093439,39.029999,1
2529,2006,166.194,24.198,-12.516,-8.551,134.82,304.14972,1.397,14.098,1.8713835,49.806999,1
2529,2007,167.385,8.663,1.861,2.625,156.516,342.36655,1.45,14.43,1.852756,52.709,1
2529,2008,153.002,8.467000000000001,2.186,-3.479,138.94,177.57809,1.25,15.199,.98538649,44.008999,1
2529,2009,150.403,8.254,8.959,7.734,112.835,256.51001,.523,11.129,1.5162331,35.005001,1
2529,2010,208.8,8.055,28.44,31.844,159.868,734.97662,.81599998,10.725,3.3551562,41.514999,1
2529,2011,462.974,138.716,49.658,27.66,230.423,729.37439,1.561,14.331,1.4379499,54.57,1
2529,2012,677.442,87.974,86.90000000000001,53.044,353.633,3174.325,3.9719999,23.202999,4.5022511,88.349998,1
2529,2013,1097.856,18.693,118.362,25.184,513.4,9592.0488,6.0100002,43.488998,8.3748169,130.177,1
2529,2014,1525.97,8.904999999999999,88.52,51.111,653.652,3665.7939,8.7989998,75.394997,2.1248779,198.931,1
2529,2015,893.275,8.186999999999999,25.246,-3.128,666.163,975.2179,15.245,92.769997,.77961308,267.983,1
2529,2016,849.153,7.587,43.605,56.902,632.965,1509.9434,12.469,88.394997,1.4308203,235.46001,1
2529,2017,896.764,7.078,7.147,25.941,646.069,991.92383,13.683,94.626999,.85608792,250.502,1
2529,2018,825.832,31.392,15.833,4.796,687.66,1176.7097,13.562,95.297997,1.1802493,258.72501,1
2529,2019,807.312,80.617,-3.31,31.581,629.0940000000001,1028.965,13.732,80.790001,1.1140378,237.123,1
2530,2010,387.783,0,-24.8,4.449,44.697,374.95883,.60000002,33.485001,.30806875,20.208,1
2530,2011,344.544,0,-37.402,-16.578,42.228,352.28159,.30000001,43.533001,.30460435,25.382999,1
2531,1993,21.637,.473,-.48,-1.479,7.445,48.194248,.061999999,0,1.9390048,1.961,5
2532,1990,3.332,.389,.026,-.041,1.923,1.8410802,.090999998,.222,.64348143,1.235,1
2532,1991,7.751,1.149,-.281,-.463,2.686,10.624571,.088,.45199999,1.1972095,1.848,1
2532,1992,6.886,.93,.335,-.536,3.39,17.441999,.092,.37799999,2.2885566,1.584,1
2532,1993,13.382,.64,.858,.313,5.833,33.584999,.117,.70099998,2.2004931,2.4319999,1
2532,1997,17.862,1.292,-.018,-1.179,16.327,8.908,.193,.91399997,.39368492,6.0479999,1
2532,1998,14.74,.802,-.115,.468,18.562,4.0285001,.221,.72500002,.13945048,6.5970001,1
2532,1999,14.261,.92,.699,.857,16.583,4.3537502,.44499999,.85500002,.20417573,5.1230001,1
2532,2000,15.609,.525,-.269,.31,15.456,3.628125,.16500001,1.408,.085343391,5.2589998,1
2532,2001,12.485,.926,-3.088,-2.973,16.013,4.2806401,.043000001,3.164,.36456868,7.0900002,1
2532,2002,10.565,.091,.801,.251,16.676,3.3633599,.022,.912,.14996308,5.6139998,1
2532,2003,10.239,.62,1.122,-.614,14.636,8.7198601,.012,.35299999,.63461864,4.947,1
2533,1996,20.516,.787,1.726,3.524,16.989,5.1207099,.022,.122,.20689754,3.984,1
2533,1997,20.647,.243,3.78,3.262,23.716,30.668625,.0089999996,.15899999,1.3429372,4.1220002,1
2533,1998,18.66,.042,1.63,2.645,13.046,20.468437,.043000001,.56599998,.92145967,3.381,1
2533,1999,33.793,.865,1.888,1.601,15.38,85.695,.013,.186,2.1837363,3.7939999,1
2533,2000,37.497,.404,4.662,3.127,29.567,35.914124,.0099999998,.29800001,.71992761,5.1170001,1
2533,2001,44.451,.317,6.002,5.472,53.303,14.3206,.016000001,.426,.14588198,9.7519999,1
2533,2004,52.463,.168,6.071,1.936,69.602,24.65476,.24600001,.70999998,.18016049,11.644,1
2533,2005,49.479,0,3.533,2.998,64.54300000000001,28.94982,.255,.847,.24462539,10.958,1
2533,2006,47.519,.06,3.004,1.416,66.491,21.746531,.14300001,.98299998,.10447463,10.776,1
2533,2007,41.786,.184,-6.201,-.8110000000000001,62.687,11.00619,.119,.88300002,-.04091825,12.78,1
2533,2008,29.439,.052,-1.695,-1.817,40.378,4.82724,.054000001,.792,-.14918169,8.974,1
2533,2009,23.689,0,1.303,3.486,28.543,6.2964001,.119,.57999998,-.14114568,4.8060002,1
2533,2010,21.812,0,-1.324,-1.19,28.387,11.746984,.0020000001,.33399999,.224417,4.9219999,1
2533,2011,23.168,0,-1.467,.474,26.682,6.2964001,.0049999999,.31200001,.14599447,5.2800002,1
2533,2012,27.123,0,-.224,-.187,30.386,7.7655602,.026000001,.396,.27554327,5.2709999,1
2533,2013,32.14,.069,-2.653,.245,31.305,8.9198999,.016000001,.366,.39694774,6.3200002,1
2533,2014,25.777,.045,-.233,2.647,28.944,7.0315046,.0089999996,.228,.44487351,7.224,1
2533,2015,23.021,.104,1.667,3.855,23.892,7.1392574,.012,.2,.33765942,6.8720002,1
2533,2016,20.966,.06,2.453,3.145,17.476,12.87313,.0099999998,.15800001,.49766907,5.4569998,1
2533,2017,24.755,.032,1.272,2.786,11.523,15.01148,.017999999,.152,.3242771,4.4990001,1
2533,2018,22.486,.005,.486,.015,9.992000000000001,13.622037,.021,.175,.32811692,4.4089999,1
2535,1990,26.212,0,5.02,5.879,38.187,33.429741,1.507,0,1.2882932,3.243,8
2535,1991,29.971,0,6.345,6.138,45.131,66.873993,2.2309999,0,2.0350337,3.5770001,8
2535,1992,68.14,.078,9.363,7.136,56.498,187.19249,2.3499999,0,2.4518123,5.4450002,8
2535,1993,103.904,2.18,18.976,19.621,117.078,490.74139,5.6409998,0,4.6937499,13.711,8
2535,1995,270.68,25.832,62.601,40.778,343.563,705.63678,12.749,0,2.5690362,28.238001,8
2535,1996,314.111,24.435,80.096,64.646,413.131,860.72247,16.469999,0,2.6837916,30.974001,8
2535,1997,377.474,22.579,96.627,87.379,515.8200000000001,568.62775,20.752001,0,1.6153187,35.487999,8
2535,1998,510.904,145.522,124.187,92.508,647.562,609.26251,29.097,0,1.5381099,32.040001,8
2535,1999,442.216,106.293,135.444,100.769,669.5839999999999,784.61151,28.34,0,2.1128938,36.579998,8
2535,2000,471.707,90.461,144.614,110.289,690.152,792.85376,31.014,0,1.9587768,35.705002,8
2535,2001,500.411,74.52500000000001,151.55,105.091,744.3440000000001,1272.6162,32.258999,0,2.7515147,42.377003,8
2535,2002,566.114,52.186,166.337,135.339,826.796,1284.5031,34.547001,0,2.4417274,48.564999,8
2535,2003,644.001,20.67,195.373,175.889,990.138,2171.2927,41.176998,0,3.501039,55.786003,8
2535,2004,754.431,35.472,213.949,190.605,1111.634,2145.8357,46.324001,0,2.9589832,61.510998,8
2535,2005,878.588,180.208,215.162,221.203,1216.65,1676.1328,51.969002,0,2.23511,66.465996,8
2535,2006,935.456,174.92,198.816,174.594,1337.921,1828.2937,56.730999,0,2.2286882,97.240997,8
2536,1990,.386,0,-1.074,-.912,.315,.90074396,.061999999,.24600001,2.369803,.83499998,1
2536,1991,1.485,0,-.5,.029,.078,2.7051189,.001,.014,1.2431778,.47999999,1
2537,1990,29.095,.004,4.539,1.472,22.801,98.641998,1.143,3.3080001,2.8839662,7.3150001,4
2537,1991,32.36,0,-13.808,-7.191,29.739,96.140625,2.902,6.7069998,2.8752666,24.474001,4
2537,1992,19.668,0,.455,-9.177,26.932,61.4025,1.017,6.7719998,2.876627,10.382,4
2537,1993,26.307,0,5.438,5.409,38.306,154.1395,1.2539999,4.803,5.4619112,13.962,4
2538,1990,3.846,.525,-.983,-1.637,2.745,11.658,.083999999,.405,2.6284451,1.488,5
2539,1993,21.015,0,1.286,-2.484,17.512,111.537,.021,.55900002,4.8102784,1.873,1
2539,1994,24.189,.014,-1.759,3.462,16.779,29.25,.07,1.567,.8889991,2.7509999,1
2539,1995,19.933,2.398,-3.048,2.969,10.469,59.666626,.096000001,2.4979999,2.9618032,3.799,1
2539,1996,28.304,1.014,-2.846,-1.356,20.277,34.809376,.285,2.9860001,1.1056167,6.8239999,1
2539,1997,53.421,.171,-.084,10.699,30.501,61.993752,.28299999,3.4200001,.97594112,6.1739998,1
2540,1990,5.445,1.191,.282,.391,4.564,30.959499,.07,.287,5.6101928,.88,1
2540,1991,5.58,1.127,.707,.28,5.009,33.341,.104,.16599999,5.8317204,1.0470001,1
2540,1992,5.586,1.035,.858,.449,6.296,29.768749,.092,.22499999,5.1071877,1.497,1
2540,1993,6.007,.929,1.055,.483,6.98,19.942678,.086000003,.197,3.0277472,1.558,1
2540,2000,9.397,0,3.425,2.428,10.447,20.051624,.111,.294,1.4013648,1.855,1
2540,2001,10.782,0,2.869,2.262,9.584,25.329201,.092,.33399999,1.5606751,1.91,1
2540,2002,11.707,0,2.149,1.944,9.090999999999999,20.5002,.075000003,.34799999,.93287778,1.88,1
2540,2003,14.025,0,3.839,2.632,11.157,38.440819,.1,.403,1.9137839,1.952,1
2540,2004,14.421,0,3.672,2.173,11.123,41.190552,.071999997,.41499999,2.026458,2.102,1
2540,2005,15.022,0,4.058,3.172,12.135,43.898327,.077,.42300001,2.1046681,2.092,1
2540,2006,15.944,.015,3.921,2.077,12.196,44.52742,.064999998,.50199997,1.9793289,2.2620001,1
2540,2007,17.034,.007,4.636,4.157,11.889,51.498268,.026000001,.41999999,2.2369537,2.1500001,1
2540,2008,17.284,0,4.383,3.412,12.292,45.512402,.026000001,.42300001,1.867415,2.25,1
2540,2009,18.716,0,5.524,4.337,13.277,56.791561,.028000001,.53299999,2.2470913,2.0469999,1
2540,2010,14.075,0,6.136,4.093,13.723,64.344002,.0089999996,.59600002,3.7355595,1.962,1
2540,2011,15.256,0,6.392,4.437,14.339,70.088997,.028000001,.63700002,3.7488856,1.888,1
2540,2012,13.859,0,6.353,5.38,13.826,90.40332,.024,.69300002,5.6720052,1.791,1
2540,2013,15.651,0,7.491,5.805,15.417,129.5015,.016000001,.71700001,7.4397478,1.772,1
2540,2014,15.939,0,5.672,4.481,13.45,91.138222,.02,.73000002,4.8591642,1.891,1
2540,2015,15.688,0,6.467,5.2,14.006,87.975098,.017999999,.648,4.7453532,1.844,1
2540,2016,15.119,0,3.576,2.29,10.777,71.207001,.025,.65200001,3.8550169,1.8279999,1
2540,2017,12.853,0,5.437,3.992,12.968,84.988998,.0040000002,.64600003,5.8009801,1.781,1
2540,2018,12.545,0,5.772,4.95,13.769,84.25396,.013,.40000001,5.8934207,2.1099999,1
2540,2019,12.363,0,5.572,4.476,13.599,90.272102,.028000001,.39700001,6.474812,2.1199999,1
2541,1992,45.57,.166,7.526,7.918,23.003,163.40625,.211,2.4719999,2.8299813,4.29,1
2541,1993,57.89,.154,9.957000000000001,8.305,36.947,181.5625,.29699999,4.3249998,2.4644585,8.0550003,1
2542,2005,473.861,.021,74.578,106.673,313.304,638.599,.5,11.317,1.0750431,151.42101,1
2542,2006,862.285,312.055,65.32599999999999,8.170999999999999,365.359,822.29999,1,54.992001,1.1149759,158.01601,1
2542,2007,885.664,294.588,87.56,21.496,490.323,987.69287,1.8,24.219999,1.2135639,258.086,1
2542,2008,561.215,277.533,72.483,26.77,519.675,262.189,1.1,30.844,.60594779,277.41901,1
2542,2009,590.473,249.132,90.583,49.97,545.635,530.20209,.69999999,31.459999,.96175957,299.745,1
2542,2010,603.989,208.695,112.842,42.508,564.37,514.08301,.60000002,30.35,.8187964,305.62,1
2542,2011,695.551,191.195,121.663,64.78100000000001,578.9880000000001,650.52197,.5,25.148001,.88065284,309.672,1
2542,2012,504.281,20,114.344,11.206,462.32,760.60284,.2,28.577,1.0092703,250.87,1
2542,2013,411.975,20,48.241,67.042,397.611,413.08765,.2,26.768,.57850999,235.49001,1
2542,2017,405.354,0,61.929,53.341,433.823,999.86133,.69999999,29.700001,2.0413425,269.181,1
2542,2018,466.641,0,63.383,49.918,453.042,975.26422,.60000002,33.217999,1.7498102,279.311,1
2542,2019,495.62,24.732,47.482,32.033,459.955,878.48212,.80000001,34.637001,1.4679475,296.056,1
2543,1992,48.93,3.006,5.685,.656,37.778,286.41599,.50199997,1.646,5.3697934,11.981,4
2543,1993,111.507,50.85,9.933999999999999,-50.919,64.149,232.06599,1.0470001,5.2179999,1.8946344,18.653,4
2544,2016,3939.7,1988,354.8,269.8,3235.9,1570.2361,20.799999,2.4000001,.89223444,934.90002,1
2545,1992,17.926,0,4.082,2.544,14.632,64.857002,.34799999,.88999999,2.952527,5.0669999,4
2545,1993,38.335,.45,6.052,-2.015,28.87,102.1825,.62,1.558,2.1189122,8.5229998,4
2546,1993,232.012,.426,77.10899999999999,41.247,291.658,1247.4833,7.0300002,8.0699997,4.8396473,33.884998,1
2546,1994,444.574,.154,119.581,75.896,657.9400000000001,1491.2107,13.902,25.799999,2.9006617,81.009003,1
2547,1995,221.346,0,26.404,7.922,196.379,838.09998,55.098999,31.285999,3.1116307,36.238003,4
2547,1996,398.478,33.83,3.523,-11.546,334.245,491.55563,92.681999,70.619003,1.0149635,66.326996,4
2547,1997,163.743,24.044,-77.095,55.099,260.581,139.07466,79.560997,89.499001,.87187034,84.480003,4
2547,1998,140.159,16.085,3.769,14.368,246.827,155.20041,41.826,71.934998,1.2228498,77.736,4
2547,1999,151.701,7.985,13.293,9.885,243.051,1195.959,47.964001,40.049,7.8059011,82.228996,4
2547,2000,218.587,0,-52.325,-30.015,157.487,191.00635,33.257999,43.867001,.38586167,85.662003,4
2547,2001,235.699,0,-.368,15.144,134.32,203.38667,22.091,25.250999,.49889767,61.419003,4
2547,2002,130.927,0,-19.36,-19.742,126.701,98.245262,23.625999,29.993999,1.2968162,77.898003,4
2548,2001,408.98,259.12,39.403,13.273,327.99,58.298801,2.678,4.1009998,.63852215,53.348999,1
2548,2002,279.294,1.161,21.487,9.382,296.284,16.865641,2.9909999,5.2449999,.79016966,59.764999,1
2548,2003,299.637,109.081,23.768,26.836,265.587,130.46249,2.003,3.8310001,.59159082,52.523998,1
2549,1992,250.4,91,45.105,5.443,307.58,548.92249,44.400002,3.9000001,2.2976179,108.9,1
2549,1993,255.935,77,48.933,39.926,347.238,417.10349,48.799999,4.4000001,1.6147791,130.278,1
2549,1994,215.866,132.87,45.937,22.609,352.635,250.452,50.400002,5.0999999,1.6203617,140.048,1
2550,1992,33.737,1.87,5.94,5.383,44.585,100.275,.861,0,2.6251297,1.461,8
2550,1993,62.396,1.764,9.775,10.777,62.81,154.55525,1.322,0,2.2032542,1.781,8
2551,1994,5.207,0,-2.17,-2.17,1.087,19.704,.88599998,.27399999,2.9669676,1.9610001,1
2551,1995,6.188,0,-.925,-2.335,8.973000000000001,27.872538,2.717,.28799999,3.9414248,4.461,1
2551,1996,7.925,0,1.369,-.59,20.323,38.088749,4.447,.47299999,4.1426816,8.6420002,1
2551,1997,6.983,0,-3.213,-4.204,17.17,7.7167501,5.9120002,.33199999,.79217386,10.123,1
2551,1998,5.195,0,-2.517,-.988,10.379,9.9674692,2.1600001,.36500001,1.9947004,7.0629997,1
2551,1999,4.512,0,-.695,-.596,9.305999999999999,3.00125,1.108,.333,.94087988,4.9590001,1
2551,2000,2.204,0,-.51,1.393,3.239,.85750002,.32699999,.32800001,1.2869782,2.039,1
2551,2001,2.625,0,-.008,.378,2.5,.75459999,.015,.33500001,1.0554667,1.192,1
2552,1992,465.669,267.328,63.887,17.929,453.527,365.35126,16.889999,0,1.3156046,97.442001,3
2552,1993,466.726,211.437,95.938,27.176,546.253,976.38849,22.808001,0,2.4539332,100.182,3
2553,1993,66.486,21.974,9.26,-4.102,119.074,43.966995,.80699998,0,.39679024,32.959999,2
2553,1994,112.542,38.173,12.083,-2.165,215.415,64.790245,1.744,0,.44920337,70.094002,2
2553,1995,110.48,41.368,5.289,-2.548,224.393,30.708996,2.072,0,.14797245,82.051003,2
2553,1996,108.958,40.893,10.008,3.075,221.371,36.503998,1.9299999,0,.18967856,78.998001,2
2553,1997,77.792,39.171,8.558,7.144,142.242,28.469999,1.128,0,.3714135,45.589001,2
2553,1998,78.31100000000001,41.693,6.666,2.445,133.503,24.911249,.78600001,0,.30782712,43.272999,2
2553,1999,79.723,43.247,5.484,.3,130.998,5.9312501,.70200002,0,.047555286,42.810001,2
2553,2000,78.95099999999999,41.867,5.917,1.649,125.575,3.8553126,.54799998,0,.025817437,42.039001,2
2554,1993,56.05,6.48,5.648,-16.08,184.054,28.7775,3.2780001,0,.30973238,15.088,2
2555,2008,5250.598,95.84399999999999,114.208,374.065,1445.095,2264.6008,297.79999,65.457001,.087544866,429.436,4
2555,2009,4015.889,95.84399999999999,81.72199999999999,328.02,1375.788,2545.4387,349.29999,64.306999,.23195629,414.80103,4
2555,2010,3439.554,95.84399999999999,169.196,336.106,1636.815,2536.1616,371.20001,65.097,.42008168,437.50598,4
2555,2011,3409.865,95.84399999999999,280.538,363.969,2059.444,3532.2217,497.20001,78.760002,.88071454,441.702,4
2555,2012,3805.828,580,418.82,351.055,2800.933,3980.6582,779.70001,101.869,1.0585862,508.07397,4
2555,2013,4234.684,1080,534.7430000000001,409.084,3022.987,5642.6318,828.79999,141.33,1.3777044,518.013,4
2555,2014,4274.878,1080,484.442,423.903,3109.547,5115.1743,971.79999,160.515,1.2433683,609.61401,4
2555,2015,5209.95,1748.213,380.34,349.253,3230.933,4986.252,1200,185.76601,1.066805,686.66602,4
2555,2016,4645.873,1582.484,429.685,292.377,3139.882,5078.4995,1000,197.88499,1.1906559,767.26501,4
2555,2017,5867.81,1979.469,473.942,416.69,3307.239,10102.529,1100,250.879,1.8331406,831.40997,4
2555,2018,6874.585,2245.548,757.754,988.128,4262.892,15329.966,1200,309.32901,2.2832408,1084.663,4
2555,2019,8332.825000000001,3312.344,747.606,937.939,4757.055,21094.385,1200,345.41699,2.6050396,1336.6121,4
2556,1993,1.525,.011,-2.476,-2.735,2.29,6.6797495,.245,.995,4.729672,2.1570001,1
2556,1994,.473,.041,-2.119,-2.392,1.342,.53750002,.048,.958,1.8615222,1.7,1
2556,1995,.419,.029,-.131,-.06,1.098,.001339,.0020000001,.331,1.3683509,.47299999,1
2557,1993,94.63500000000001,.431,19.436,15.419,67.52500000000001,453.20212,2.257,0,4.7379632,11.147,7
2557,1994,232.831,115,32.84,24.783,153.045,288.95438,4.448,0,1.7056422,27.827999,7
2557,1995,309.882,169.303,51.589,49.932,252.691,185.53912,7.908,0,1.1671511,41.317001,7
2557,1996,532.159,377.308,16.52,-7.46,244.817,112.54012,9.1920004,0,.89441901,55.221001,7
2557,1997,559.856,436.442,51.172,31.628,344.083,84.199608,12.475,0,.9281987,57.843998,7
2557,1998,562.752,412.36,121.247,81.663,506.668,69.418121,9.8330002,0,.81607372,86.717003,7
2557,1999,566.86,346.705,157.083,126.653,594.554,440.8078,10.527,0,1.3974981,106.991,7
2557,2000,537.236,252.561,194.45,157.787,694.8440000000001,544.80988,9.8570004,0,1.5465585,125.962,7
2557,2001,1311.687,994.845,232.389,138.479,784.75,937.5191,13.329,0,1.4962846,105.369,7
2557,2002,1318.565,886.3150000000001,257.521,165.613,936.813,547.94775,13.316,0,1.1185931,120.295,7
2557,2003,1411.872,865.51,231.015,162.896,959.504,761.89685,15.122,0,1.1927313,135.317,7
2557,2004,1438.456,811.615,265.312,168.675,1040.85,1380.1718,15.213,0,1.5430084,152.767,7
2558,1993,36.41,0,6.881,-1.837,64.717,58.618,2.2850001,1.493,.94839329,10.241,1
2558,1994,41.34,0,10.001,4.049,83.59399999999999,75.824997,3.0420001,1.438,1.1616594,9.349,1
2558,1995,57.678,0,16.803,-4.469,143.038,225.8595,4.1329999,2.6789999,3.2595704,14.336,1
2558,1996,66.066,0,11.918,8.071999999999999,153.524,90.044624,3.7349999,3.073,.6477859,14.816,1
2558,1997,50.219,0,-19.192,1.461,70.20699999999999,45.806252,2.2279999,2.8080001,.21816942,16.139,1
2558,1998,39.742,0,-8.887,6.751,70.042,27.362499,1.0319999,5.7919998,.26572645,11.557,1
2558,1999,26.488,0,-19.366,-6.065,32.767,76.028503,3.296,3.8629999,2.4453905,16.02,1
2558,2000,9.085000000000001,0,-10.733,-8.212999999999999,14.397,10.883437,1.3,2.4130001,.9093492,9.2360001,1
2558,2001,1.677,0,-3.783,-4.954,3.858,.29455,0,.54699999,.70933217,2.7950001,1
2559,1993,71.396,3.793,4.215,2.582,102.459,36.584999,4.704,0,.44678974,17.461,3
2559,1994,96.97199999999999,.894,8.250999999999999,9.727,194.621,56.284874,9.1639996,0,.46067807,31.425001,3
2559,1995,135.71,20.257,5.199,-2.025,294.62,33.402,14,0,.2588166,47.972,3
2559,1996,119.034,18.191,6.05,3.233,294.967,11.134,13.6,0,.11342137,48.589001,3
2559,1997,74.13200000000001,18.368,-4.376,-4.423,242.278,7.5991001,13,0,.28833836,43.904999,3
2560,1996,43.796,0,1.308,-1.637,16.975,184.155,.15099999,.44400001,3.780231,2.7550001,1
2560,1997,50.137,0,7.35,5.859,28.973,153.40675,.102,.671,2.6406395,4.1059999,1
2560,2008,1313.407,0,113.595,102.807,493.296,2009.2872,1.9,58.846001,1.219039,73.658997,1
2560,2009,1404.567,0,133.93,177.919,567.255,2635.9746,3.0999999,71.362999,1.5201977,83.829002,1
2560,2010,2199.176,0,292.343,250.569,867.287,6483.3599,4.1999998,81.406998,2.3864794,111.401,1
2560,2011,2446.722,0,279.263,251.38,987.615,3681.6992,5.6999998,115.035,.96664852,133.604,1
2560,2012,2747.498,0,190.699,242.28,1164.658,2975.3071,9.6999998,143.35699,.71345019,184.323,1
2560,2013,3052.41,0,253.268,285.234,1385.982,7635.5361,18.200001,155.88901,2.0728476,218.381,1
2560,2014,3344.369,0,303.136,319.308,1647.641,5999.6943,26.6,181.382,1.3552507,241.86,1
2560,2015,2954.4,200,188.33,181.254,1658.984,2746.3472,25.6,182.797,.64069968,261.86499,1
2560,2016,2766.06,160,172.387,203.316,1616.627,2464.2607,12.6,168.84801,.61117721,267.10898,1
2560,2017,2649.867,145,133.804,215.9,1473,2407.6641,13,158.549,.62797761,252.228,1
2560,2018,2637.545,292,108.846,167.358,1493.68,4218.856,7.5999999,164.321,1.4669168,255.465,1
2560,2019,2816.9,469.1,144.9,202.3,1080,5987.1025,4.1999998,157.89999,1.8856199,193.5,1
2561,2007,92.684,.081,12.228,9.292,94.76300000000001,219.23715,1,4.4530001,1.9266341,45.470001,1
2561,2008,125.995,.349,17.465,9.537000000000001,105.059,273.30737,1.5,5.309,1.700753,47.331001,1
2561,2009,133.859,.315,18.759,16.572,111.685,182.80949,1.2,5.2470002,.79794782,48.825001,1
2561,2010,137.438,0,20.716,20.837,116.645,151.22342,.53100002,9.4359999,.50249147,43.264,1
2561,2011,147.864,0,20.813,16.751,119.626,133.4496,.94800001,6.8990002,.4804185,52.144001,1
2561,2012,157.156,0,20.312,18.99,131.718,171.15056,1.5,7.257,.73225051,61.582001,1
2561,2013,174.683,0,21.271,16.772,140.763,308.64578,.88,8.4540005,1.2768317,65.075996,1
2561,2014,176.157,0,14.893,8.118,144.641,318.69025,.82099998,8.6990004,1.3243257,72.905998,1
2561,2015,181.179,0,14.639,11.442,145.898,307.24078,.52100003,10.436,1.1987194,70.986,1
2561,2016,316.14,67.012,31.928,19.719,180.38,629.53711,.384,13.446,1.8327895,80.138,1
2561,2017,589.693,225.092,21.431,10.803,190.702,693.82367,.60600001,19.461,1.3270899,95.519997,1
2561,2018,571.091,221.658,37.612,9.881,262.841,1049.464,.73199999,23.098,1.9725001,121.65,1
2561,2019,605.654,237.904,38.447,15.827,276.222,1016.7961,1.7,22.959999,1.8368657,127.373,1
2562,1993,72.30800000000001,.477,8.659000000000001,5.024,56.133,227.45375,2.931,8.9099998,2.467469,26.085001,4
2562,2000,34.85,0,-17.873,-13.189,40.976,33.520313,4.3000002,9.3669996,1.093151,41.062,4
2563,1993,4.888,.542,-.525,-.868,1.809,10.2375,.026000001,.43900001,1.55268,1.2639999,1
